formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,2,18,9,18.825
Kathmandu Airport,366,2015,2,18,10,18.3
Kathmandu Airport,366,2015,2,18,11,17.5775
Kathmandu Airport,366,2015,2,18,12,15.6325
Kathmandu Airport,366,2015,2,18,13,14.6825
Kathmandu Airport,366,2015,2,18,14,13.585
Kathmandu Airport,366,2015,2,18,15,10.665
Kathmandu Airport,366,2015,2,18,16,9.215
Kathmandu Airport,366,2015,2,18,17,8.94
Kathmandu Airport,366,2015,2,18,18,9.07
Kathmandu Airport,366,2015,2,18,19,8.385
Kathmandu Airport,366,2015,2,18,20,7.745
Kathmandu Airport,366,2015,2,18,21,7.4775
Kathmandu Airport,366,2015,2,18,22,7.23
Kathmandu Airport,366,2015,2,18,23,7.17
Kathmandu Airport,366,2015,2,19,0,7.395
Kathmandu Airport,366,2015,2,19,1,7.0225
Kathmandu Airport,366,2015,2,19,2,8.345
Kathmandu Airport,366,2015,2,19,3,11.53
Kathmandu Airport,366,2015,2,19,4,14.805
Kathmandu Airport,366,2015,2,19,5,16.2625
Kathmandu Airport,366,2015,2,19,6,18.2225
Kathmandu Airport,366,2015,2,19,7,19.675
Kathmandu Airport,366,2015,2,19,8,20.255
Kathmandu Airport,366,2015,2,19,9,19.61
Kathmandu Airport,366,2015,2,19,10,18.725
Kathmandu Airport,366,2015,2,19,11,17.09
Kathmandu Airport,366,2015,2,19,12,14.925
Kathmandu Airport,366,2015,2,19,13,13.8875
Kathmandu Airport,366,2015,2,19,14,12.9425
Kathmandu Airport,366,2015,2,19,15,12.1475
Kathmandu Airport,366,2015,2,19,16,11.1025
Kathmandu Airport,366,2015,2,19,17,10.295
Kathmandu Airport,366,2015,2,19,18,9.765
Kathmandu Airport,366,2015,2,19,19,9.0625
Kathmandu Airport,366,2015,2,19,20,8.9425
Kathmandu Airport,366,2015,2,19,21,8.9025
Kathmandu Airport,366,2015,2,19,22,8.3075
Kathmandu Airport,366,2015,2,19,23,7.955
Kathmandu Airport,366,2015,2,20,0,7.785
Kathmandu Airport,366,2015,2,20,1,7.4775
Kathmandu Airport,366,2015,2,20,2,8.95
Kathmandu Airport,366,2015,2,20,3,11.63
Kathmandu Airport,366,2015,2,20,4,14.9575
Kathmandu Airport,366,2015,2,20,5,17.33
Kathmandu Airport,366,2015,2,20,6,19.4875
Kathmandu Airport,366,2015,2,20,7,20.6775
Kathmandu Airport,366,2015,2,20,8,20.93
Kathmandu Airport,366,2015,2,20,9,20.3975
Kathmandu Airport,366,2015,2,20,10,19.7625
Kathmandu Airport,366,2015,2,20,11,17.9575
Kathmandu Airport,366,2015,2,20,12,15.43
Kathmandu Airport,366,2015,2,20,13,14.0925
Kathmandu Airport,366,2015,2,20,14,13.5275
Kathmandu Airport,366,2015,2,20,15,13.125
Kathmandu Airport,366,2015,2,20,16,12.035
Kathmandu Airport,366,2015,2,20,17,11.4375
Kathmandu Airport,366,2015,2,20,18,10.7275
Kathmandu Airport,366,2015,2,20,19,10.3175
Kathmandu Airport,366,2015,2,20,20,10.145
Kathmandu Airport,366,2015,2,20,21,9.755
Kathmandu Airport,366,2015,2,20,22,9.96
Kathmandu Airport,366,2015,2,20,23,10.1875
Kathmandu Airport,366,2015,2,21,0,10.215
Kathmandu Airport,366,2015,2,21,1,10.1925
Kathmandu Airport,366,2015,2,21,2,10.8575
Kathmandu Airport,366,2015,2,21,3,13.3775
Kathmandu Airport,366,2015,2,21,4,15.16
Kathmandu Airport,366,2015,2,21,5,17.3975
Kathmandu Airport,366,2015,2,21,6,19.4075
Kathmandu Airport,366,2015,2,21,7,21.6825
Kathmandu Airport,366,2015,2,21,8,21.67
Kathmandu Airport,366,2015,2,21,9,21.0825
Kathmandu Airport,366,2015,2,21,10,20.885
Kathmandu Airport,366,2015,2,21,11,18.63
Kathmandu Airport,366,2015,2,21,12,16.4825
Kathmandu Airport,366,2015,2,21,13,15
Kathmandu Airport,366,2015,2,21,14,14.1325
Kathmandu Airport,366,2015,2,21,15,13.5
Kathmandu Airport,366,2015,2,21,16,12.5225
Kathmandu Airport,366,2015,2,21,17,11.565
Kathmandu Airport,366,2015,2,21,18,11.42
Kathmandu Airport,366,2015,2,21,19,10.725
Kathmandu Airport,366,2015,2,21,20,10.355
Kathmandu Airport,366,2015,2,21,21,9.8725
Kathmandu Airport,366,2015,2,21,22,9.585
Kathmandu Airport,366,2015,2,21,23,9.195
Kathmandu Airport,366,2015,2,22,0,8.8775
Kathmandu Airport,366,2015,2,22,1,8.8725
Kathmandu Airport,366,2015,2,22,2,9.8375
Kathmandu Airport,366,2015,2,22,3,13.435
Kathmandu Airport,366,2015,2,22,4,16.57
Kathmandu Airport,366,2015,2,22,5,19.34
Kathmandu Airport,366,2015,2,22,6,21.48
Kathmandu Airport,366,2015,2,22,7,22.7475
Kathmandu Airport,366,2015,2,22,8,23.1125
Kathmandu Airport,366,2015,2,22,9,22.585
Kathmandu Airport,366,2015,2,22,10,21.6175
Kathmandu Airport,366,2015,2,22,11,19.9225
Kathmandu Airport,366,2015,2,22,12,17.24
Kathmandu Airport,366,2015,2,22,13,15.9475
Kathmandu Airport,366,2015,2,22,14,14.79
Kathmandu Airport,366,2015,2,22,15,14.285
Kathmandu Airport,366,2015,2,22,16,13.425
Kathmandu Airport,366,2015,2,22,17,13.06
Kathmandu Airport,366,2015,2,22,18,13.64
Kathmandu Airport,366,2015,2,22,19,13.6925
Kathmandu Airport,366,2015,2,22,20,13.9325
Kathmandu Airport,366,2015,2,22,21,13.8575
Kathmandu Airport,366,2015,2,22,22,13.5175
Kathmandu Airport,366,2015,2,22,23,12.94
Kathmandu Airport,366,2015,2,23,0,13.2625
Kathmandu Airport,366,2015,2,23,1,13.3425
Kathmandu Airport,366,2015,2,23,2,13.9825
Kathmandu Airport,366,2015,2,23,3,16.415
Kathmandu Airport,366,2015,2,23,4,18.9975
Kathmandu Airport,366,2015,2,23,5,21.135
Kathmandu Airport,366,2015,2,23,6,21.7425
Kathmandu Airport,366,2015,2,23,7,22.2025
Kathmandu Airport,366,2015,2,23,8,23.48
Kathmandu Airport,366,2015,2,23,9,23.4125
Kathmandu Airport,366,2015,2,23,10,22.2425
Kathmandu Airport,366,2015,2,23,11,20.4075
Kathmandu Airport,366,2015,2,23,12,17.89
Kathmandu Airport,366,2015,2,23,13,16.635
Kathmandu Airport,366,2015,2,23,14,16.3975
Kathmandu Airport,366,2015,2,23,15,15.835
Kathmandu Airport,366,2015,2,23,16,15.5425
Kathmandu Airport,366,2015,2,23,17,15.1125
Kathmandu Airport,366,2015,2,23,18,14.9425
Kathmandu Airport,366,2015,2,23,19,14.5875
Kathmandu Airport,366,2015,2,23,20,14.39
Kathmandu Airport,366,2015,2,23,21,14.0475
Kathmandu Airport,366,2015,2,23,22,13.7125
Kathmandu Airport,366,2015,2,23,23,13.29
Kathmandu Airport,366,2015,2,24,0,13.115
Kathmandu Airport,366,2015,2,24,1,13.085
Kathmandu Airport,366,2015,2,24,2,13.6925
Kathmandu Airport,366,2015,2,24,3,15.895
Kathmandu Airport,366,2015,2,24,4,18.695
Kathmandu Airport,366,2015,2,24,5,20.6
Kathmandu Airport,366,2015,2,24,6,21.175
Kathmandu Airport,366,2015,2,24,7,20.79
Kathmandu Airport,366,2015,2,24,8,21.6375
Kathmandu Airport,366,2015,2,24,9,22.565
Kathmandu Airport,366,2015,2,24,10,22.145
Kathmandu Airport,366,2015,2,24,11,20.6125
Kathmandu Airport,366,2015,2,24,12,18.7025
Kathmandu Airport,366,2015,2,24,13,17.755
Kathmandu Airport,366,2015,2,24,14,16.6775
Kathmandu Airport,366,2015,2,24,15,16.065
Kathmandu Airport,366,2015,2,24,16,15.1375
Kathmandu Airport,366,2015,2,24,17,14.6175
Kathmandu Airport,366,2015,2,24,18,13.935
Kathmandu Airport,366,2015,2,24,19,13.34
Kathmandu Airport,366,2015,2,24,20,13.14
Kathmandu Airport,366,2015,2,24,21,12.5675
Kathmandu Airport,366,2015,2,24,22,12.0975
Kathmandu Airport,366,2015,2,24,23,12.2325
Kathmandu Airport,366,2015,2,25,0,11.6925
Kathmandu Airport,366,2015,2,25,1,11.86
Kathmandu Airport,366,2015,2,25,2,13.2275
Kathmandu Airport,366,2015,2,25,3,14.8075
Kathmandu Airport,366,2015,2,25,4,16.46
Kathmandu Airport,366,2015,2,25,5,17.96
Kathmandu Airport,366,2015,2,25,6,19.69
Kathmandu Airport,366,2015,2,25,7,20.9375
Kathmandu Airport,366,2015,2,25,8,21.4125
Kathmandu Airport,366,2015,2,25,9,21.24
Kathmandu Airport,366,2015,2,25,10,20.115
Kathmandu Airport,366,2015,2,25,11,18.8075
Kathmandu Airport,366,2015,2,25,12,17.915
Kathmandu Airport,366,2015,2,25,13,17.1125
Kathmandu Airport,366,2015,2,25,14,16.4575
Kathmandu Airport,366,2015,2,25,15,15.695
Kathmandu Airport,366,2015,2,25,16,14.8725
Kathmandu Airport,366,2015,2,25,17,14.2575
Kathmandu Airport,366,2015,2,25,18,13.66
Kathmandu Airport,366,2015,2,25,19,13.2025
Kathmandu Airport,366,2015,2,25,20,13.4025
Kathmandu Airport,366,2015,2,25,21,13.735
Kathmandu Airport,366,2015,2,25,22,13.21
Kathmandu Airport,366,2015,2,25,23,13.015
Kathmandu Airport,366,2015,2,26,0,12.96
Kathmandu Airport,366,2015,2,26,1,13.0525
Kathmandu Airport,366,2015,2,26,2,14.6025
Kathmandu Airport,366,2015,2,26,3,14.6
Kathmandu Airport,366,2015,2,26,4,13.855
Kathmandu Airport,366,2015,2,26,5,12.2625
Kathmandu Airport,366,2015,2,26,6,11.7475
Kathmandu Airport,366,2015,2,26,7,11.5975
Kathmandu Airport,366,2015,2,26,8,11.025
Kathmandu Airport,366,2015,2,26,9,11.05
Kathmandu Airport,366,2015,2,26,10,10.54
Kathmandu Airport,366,2015,2,26,11,10.315
Kathmandu Airport,366,2015,2,26,12,10.115
Kathmandu Airport,366,2015,2,26,13,10.0825
Kathmandu Airport,366,2015,2,26,14,9.715
Kathmandu Airport,366,2015,2,26,15,9.2275
Kathmandu Airport,366,2015,2,26,16,9.1325
Kathmandu Airport,366,2015,2,26,17,9.4175
Kathmandu Airport,366,2015,2,26,18,9.5725
Kathmandu Airport,366,2015,2,26,19,9.68
Kathmandu Airport,366,2015,2,26,20,9.42
Kathmandu Airport,366,2015,2,26,21,9.4825
Kathmandu Airport,366,2015,2,26,22,9.245
Kathmandu Airport,366,2015,2,26,23,9.2375
Kathmandu Airport,366,2015,2,27,0,9.1725
Kathmandu Airport,366,2015,2,27,1,8.925
Kathmandu Airport,366,2015,2,27,2,10.165
Kathmandu Airport,366,2015,2,27,3,12.7125
Kathmandu Airport,366,2015,2,27,4,14.385
Kathmandu Airport,366,2015,2,27,5,17.83
Kathmandu Airport,366,2015,2,27,6,21.38
Kathmandu Airport,366,2015,2,27,7,22.56
Kathmandu Airport,366,2015,2,27,8,22.89
Kathmandu Airport,366,2015,2,27,9,21.9675
Kathmandu Airport,366,2015,2,27,10,21.96
Kathmandu Airport,366,2015,2,27,11,20.66
Kathmandu Airport,366,2015,2,27,12,18.35
Kathmandu Airport,366,2015,2,27,13,16.5825
Kathmandu Airport,366,2015,2,27,14,15.285
Kathmandu Airport,366,2015,2,27,15,13.28
Kathmandu Airport,366,2015,2,27,16,11.8575
Kathmandu Airport,366,2015,2,27,17,11.0575
Kathmandu Airport,366,2015,2,27,18,10.6175
Kathmandu Airport,366,2015,2,27,19,9.845
Kathmandu Airport,366,2015,2,27,20,8.6675
Kathmandu Airport,366,2015,2,27,21,8.4625
Kathmandu Airport,366,2015,2,27,22,7.7125
Kathmandu Airport,366,2015,2,27,23,7.14
Kathmandu Airport,366,2015,2,28,0,7.54
Kathmandu Airport,366,2015,2,28,1,7.585
Kathmandu Airport,366,2015,2,28,2,10.1375
Kathmandu Airport,366,2015,2,28,3,13.78
Kathmandu Airport,366,2015,2,28,4,16.145
Kathmandu Airport,366,2015,2,28,5,18.8625
Kathmandu Airport,366,2015,2,28,6,20.7425
Kathmandu Airport,366,2015,2,28,7,22.2825
Kathmandu Airport,366,2015,2,28,8,22.6775
Kathmandu Airport,366,2015,2,28,9,20.7
Kathmandu Airport,366,2015,2,28,10,19.3025
Kathmandu Airport,366,2015,2,28,11,18.4025
Kathmandu Airport,366,2015,2,28,12,16.715
Kathmandu Airport,366,2015,2,28,13,15.755
Kathmandu Airport,366,2015,2,28,14,14.5625
Kathmandu Airport,366,2015,2,28,15,13.3
Kathmandu Airport,366,2015,2,28,16,12.49
Kathmandu Airport,366,2015,2,28,17,12.225
Kathmandu Airport,366,2015,2,28,18,11.7075
Kathmandu Airport,366,2015,2,28,19,11.46
Kathmandu Airport,366,2015,2,28,20,11.425
Kathmandu Airport,366,2015,2,28,21,11.19
Kathmandu Airport,366,2015,2,28,22,10.8975
Kathmandu Airport,366,2015,2,28,23,11.14
Kathmandu Airport,366,2015,3,1,0,11.165
Kathmandu Airport,366,2015,3,1,1,11.17
Kathmandu Airport,366,2015,3,1,2,12.475
Kathmandu Airport,366,2015,3,1,3,13.5325
Kathmandu Airport,366,2015,3,1,4,14.1025
Kathmandu Airport,366,2015,3,1,5,15.205
Kathmandu Airport,366,2015,3,1,6,16.3825
Kathmandu Airport,366,2015,3,1,7,15.77
Kathmandu Airport,366,2015,3,1,8,13.27
Kathmandu Airport,366,2015,3,1,9,11.9575
Kathmandu Airport,366,2015,3,1,10,11.5575
Kathmandu Airport,366,2015,3,1,11,10.8675
Kathmandu Airport,366,2015,3,1,12,10.7375
Kathmandu Airport,366,2015,3,1,13,10.7475
Kathmandu Airport,366,2015,3,1,14,10.6825
Kathmandu Airport,366,2015,3,1,15,10.73
Kathmandu Airport,366,2015,3,1,16,10.655
Kathmandu Airport,366,2015,3,1,17,10.4175
Kathmandu Airport,366,2015,3,1,18,10.275
Kathmandu Airport,366,2015,3,1,19,10.285
Kathmandu Airport,366,2015,3,1,20,10.085
Kathmandu Airport,366,2015,3,1,21,9.7875
Kathmandu Airport,366,2015,3,1,22,9.5675
Kathmandu Airport,366,2015,3,1,23,9.65
Kathmandu Airport,366,2015,3,2,0,9.705
Kathmandu Airport,366,2015,3,2,1,9.635
Kathmandu Airport,366,2015,3,2,2,9.6875
Kathmandu Airport,366,2015,3,2,3,9.95
Kathmandu Airport,366,2015,3,2,4,10.26
Kathmandu Airport,366,2015,3,2,5,10.6125
Kathmandu Airport,366,2015,3,2,6,11.0825
Kathmandu Airport,366,2015,3,2,7,11.445
Kathmandu Airport,366,2015,3,2,8,11.545
Kathmandu Airport,366,2015,3,2,9,11.815
Kathmandu Airport,366,2015,3,2,10,12.81
Kathmandu Airport,366,2015,3,2,11,12.4875
Kathmandu Airport,366,2015,3,2,12,12.02
Kathmandu Airport,366,2015,3,2,13,11.725
Kathmandu Airport,366,2015,3,2,14,11.6825
Kathmandu Airport,366,2015,3,2,15,11.495
Kathmandu Airport,366,2015,3,2,16,10.94
Kathmandu Airport,366,2015,3,2,17,10.5275
Kathmandu Airport,366,2015,3,2,18,10.2025
Kathmandu Airport,366,2015,3,2,19,9.8725
Kathmandu Airport,366,2015,3,2,20,9.44
Kathmandu Airport,366,2015,3,2,21,9.32
Kathmandu Airport,366,2015,3,2,22,9.38
Kathmandu Airport,366,2015,3,2,23,9.7625
Kathmandu Airport,366,2015,3,3,0,9.73
Kathmandu Airport,366,2015,3,3,1,9.8075
Kathmandu Airport,366,2015,3,3,2,9.9675
Kathmandu Airport,366,2015,3,3,3,11.17
Kathmandu Airport,366,2015,3,3,4,14.245
Kathmandu Airport,366,2015,3,3,5,16.6775
Kathmandu Airport,366,2015,3,3,6,17.9475
Kathmandu Airport,366,2015,3,3,7,17.9975
Kathmandu Airport,366,2015,3,3,8,19.275
Kathmandu Airport,366,2015,3,3,9,18.0425
Kathmandu Airport,366,2015,3,3,10,17.3225
Kathmandu Airport,366,2015,3,3,11,15.8925
Kathmandu Airport,366,2015,3,3,12,14.6975
Kathmandu Airport,366,2015,3,3,13,13.42
Kathmandu Airport,366,2015,3,3,14,12.7
Kathmandu Airport,366,2015,3,3,15,11.9
Kathmandu Airport,366,2015,3,3,16,11.05
Kathmandu Airport,366,2015,3,3,17,10.6275
Kathmandu Airport,366,2015,3,3,18,10.365
Kathmandu Airport,366,2015,3,3,19,10.04
Kathmandu Airport,366,2015,3,3,20,9.535
Kathmandu Airport,366,2015,3,3,21,8.655
Kathmandu Airport,366,2015,3,3,22,8.3425
Kathmandu Airport,366,2015,3,3,23,8.07
Kathmandu Airport,366,2015,3,4,0,7.54
Kathmandu Airport,366,2015,3,4,1,7.78
Kathmandu Airport,366,2015,3,4,2,9.3125
Kathmandu Airport,366,2015,3,4,3,12.49
Kathmandu Airport,366,2015,3,4,4,15.57
Kathmandu Airport,366,2015,3,4,5,17.3575
Kathmandu Airport,366,2015,3,4,6,19.155
Kathmandu Airport,366,2015,3,4,7,20.15
Kathmandu Airport,366,2015,3,4,8,20.2025
Kathmandu Airport,366,2015,3,4,9,18.5875
Kathmandu Airport,366,2015,3,4,10,16.2225
Kathmandu Airport,366,2015,3,4,11,14.37
Kathmandu Airport,366,2015,3,4,12,13.17
Kathmandu Airport,366,2015,3,4,13,12.8525
Kathmandu Airport,366,2015,3,4,14,12.39
Kathmandu Airport,366,2015,3,4,15,11.41
Kathmandu Airport,366,2015,3,4,16,10.51
Kathmandu Airport,366,2015,3,4,17,9.7
Kathmandu Airport,366,2015,3,4,18,8.8525
Kathmandu Airport,366,2015,3,4,19,8.27
Kathmandu Airport,366,2015,3,4,20,7.8275
Kathmandu Airport,366,2015,3,4,21,7.36
Kathmandu Airport,366,2015,3,4,22,6.885
Kathmandu Airport,366,2015,3,4,23,6.425
Kathmandu Airport,366,2015,3,5,0,6.1325
Kathmandu Airport,366,2015,3,5,1,6.2225
Kathmandu Airport,366,2015,3,5,2,8.51
Kathmandu Airport,366,2015,3,5,3,11.7675
Kathmandu Airport,366,2015,3,5,4,14.5725
Kathmandu Airport,366,2015,3,5,5,16.55
Kathmandu Airport,366,2015,3,5,6,18.3975
Kathmandu Airport,366,2015,3,5,7,18.9825
Kathmandu Airport,366,2015,3,5,8,20.07
Kathmandu Airport,366,2015,3,5,9,20.37
Kathmandu Airport,366,2015,3,5,10,19.2725
Kathmandu Airport,366,2015,3,5,11,18.14
Kathmandu Airport,366,2015,3,5,12,15.0425
Kathmandu Airport,366,2015,3,5,13,13.81
Kathmandu Airport,366,2015,3,5,14,12.575
Kathmandu Airport,366,2015,3,5,15,12.09
Kathmandu Airport,366,2015,3,5,16,10.7225
Kathmandu Airport,366,2015,3,5,17,10.3
Kathmandu Airport,366,2015,3,5,18,9.24
Kathmandu Airport,366,2015,3,5,19,8.48
Kathmandu Airport,366,2015,3,5,20,8.1875
Kathmandu Airport,366,2015,3,5,21,7.55
Kathmandu Airport,366,2015,3,5,22,7.1025
Kathmandu Airport,366,2015,3,5,23,6.9825
Kathmandu Airport,366,2015,3,6,0,6.9175
Kathmandu Airport,366,2015,3,6,1,6.755
Kathmandu Airport,366,2015,3,6,2,9.3875
Kathmandu Airport,366,2015,3,6,3,12.5925
Kathmandu Airport,366,2015,3,6,4,15.93
Kathmandu Airport,366,2015,3,6,5,18.455
Kathmandu Airport,366,2015,3,6,6,19.3975
Kathmandu Airport,366,2015,3,6,7,20.9575
Kathmandu Airport,366,2015,3,6,8,21.37
Kathmandu Airport,366,2015,3,6,9,21.14
Kathmandu Airport,366,2015,3,6,10,20.57
Kathmandu Airport,366,2015,3,6,11,19.49
Kathmandu Airport,366,2015,3,6,12,15.9475
Kathmandu Airport,366,2015,3,6,13,14.1825
Kathmandu Airport,366,2015,3,6,14,13.2475
Kathmandu Airport,366,2015,3,6,15,12.615
Kathmandu Airport,366,2015,3,6,16,11.7525
Kathmandu Airport,366,2015,3,6,17,10.8625
Kathmandu Airport,366,2015,3,6,18,9.965
Kathmandu Airport,366,2015,3,6,19,9.515
Kathmandu Airport,366,2015,3,6,20,8.755
Kathmandu Airport,366,2015,3,6,21,8.3875
Kathmandu Airport,366,2015,3,6,22,7.8175
Kathmandu Airport,366,2015,3,6,23,7.3975
Kathmandu Airport,366,2015,3,7,0,7.16
Kathmandu Airport,366,2015,3,7,1,7.2525
Kathmandu Airport,366,2015,3,7,2,9.42
Kathmandu Airport,366,2015,3,7,3,13.2125
Kathmandu Airport,366,2015,3,7,4,16.15
Kathmandu Airport,366,2015,3,7,5,18.4825
Kathmandu Airport,366,2015,3,7,6,20.585
Kathmandu Airport,366,2015,3,7,7,21.725
Kathmandu Airport,366,2015,3,7,8,21.915
Kathmandu Airport,366,2015,3,7,9,22.0025
Kathmandu Airport,366,2015,3,7,10,21.3125
Kathmandu Airport,366,2015,3,7,11,19.5
Kathmandu Airport,366,2015,3,7,12,16.8325
Kathmandu Airport,366,2015,3,7,13,15.43
Kathmandu Airport,366,2015,3,7,14,14.755
Kathmandu Airport,366,2015,3,7,15,13.78
Kathmandu Airport,366,2015,3,7,16,12.805
Kathmandu Airport,366,2015,3,7,17,11.9775
Kathmandu Airport,366,2015,3,7,18,10.89
Kathmandu Airport,366,2015,3,7,19,10.355
Kathmandu Airport,366,2015,3,7,20,9.9075
Kathmandu Airport,366,2015,3,7,21,9.415
Kathmandu Airport,366,2015,3,7,22,9.0725
Kathmandu Airport,366,2015,3,7,23,8.8675
Kathmandu Airport,366,2015,3,8,0,8.4875
Kathmandu Airport,366,2015,3,8,1,8.6025
Kathmandu Airport,366,2015,3,8,2,11.3475
Kathmandu Airport,366,2015,3,8,3,14.285
Kathmandu Airport,366,2015,3,8,4,15.9225
Kathmandu Airport,366,2015,3,8,5,17.9825
Kathmandu Airport,366,2015,3,8,6,20.4875
Kathmandu Airport,366,2015,3,8,7,22.1
Kathmandu Airport,366,2015,3,8,8,22.685
Kathmandu Airport,366,2015,3,8,9,22.3725
Kathmandu Airport,366,2015,3,8,10,21.205
Kathmandu Airport,366,2015,3,8,11,20.1225
Kathmandu Airport,366,2015,3,8,12,17.385
Kathmandu Airport,366,2015,3,8,13,16.0675
Kathmandu Airport,366,2015,3,8,14,15.1625
Kathmandu Airport,366,2015,3,8,15,14.51
Kathmandu Airport,366,2015,3,8,16,13.47
Kathmandu Airport,366,2015,3,8,17,12.2125
Kathmandu Airport,366,2015,3,8,18,11.7925
Kathmandu Airport,366,2015,3,8,19,11.1175
Kathmandu Airport,366,2015,3,8,20,10.485
Kathmandu Airport,366,2015,3,8,21,9.9625
Kathmandu Airport,366,2015,3,8,22,9.2075
Kathmandu Airport,366,2015,3,8,23,9.2325
Kathmandu Airport,366,2015,3,9,0,8.665
Kathmandu Airport,366,2015,3,9,1,9.0275
Kathmandu Airport,366,2015,3,9,2,11.21
Kathmandu Airport,366,2015,3,9,3,15.155
Kathmandu Airport,366,2015,3,9,4,18.495
Kathmandu Airport,366,2015,3,9,5,21.8675
Kathmandu Airport,366,2015,3,9,6,23.09
Kathmandu Airport,366,2015,3,9,7,23.71
Kathmandu Airport,366,2015,3,9,8,24.2825
Kathmandu Airport,366,2015,3,9,9,23.6675
Kathmandu Airport,366,2015,3,9,10,23.1375
Kathmandu Airport,366,2015,3,9,11,21.67
Kathmandu Airport,366,2015,3,9,12,19.5225
Kathmandu Airport,366,2015,3,9,13,17.88
Kathmandu Airport,366,2015,3,9,14,15.975
Kathmandu Airport,366,2015,3,9,15,14.445
Kathmandu Airport,366,2015,3,9,16,13.28
Kathmandu Airport,366,2015,3,9,17,11.98
Kathmandu Airport,366,2015,3,9,18,11.09
Kathmandu Airport,366,2015,3,9,19,10.0825
Kathmandu Airport,366,2015,3,9,20,9.315
Kathmandu Airport,366,2015,3,9,21,8.735
Kathmandu Airport,366,2015,3,9,22,7.9
Kathmandu Airport,366,2015,3,9,23,7.425
Kathmandu Airport,366,2015,3,10,0,7.045
Kathmandu Airport,366,2015,3,10,1,7.2275
Kathmandu Airport,366,2015,3,10,2,10.345
Kathmandu Airport,366,2015,3,10,3,14.995
Kathmandu Airport,366,2015,3,10,4,18.0725
Kathmandu Airport,366,2015,3,10,5,21.165
Kathmandu Airport,366,2015,3,10,6,23.1725
Kathmandu Airport,366,2015,3,10,7,23.8275
Kathmandu Airport,366,2015,3,10,8,24.0125
Kathmandu Airport,366,2015,3,10,9,24.1175
Kathmandu Airport,366,2015,3,10,10,23.5925
Kathmandu Airport,366,2015,3,10,11,22.115
Kathmandu Airport,366,2015,3,10,12,19.5175
Kathmandu Airport,366,2015,3,10,13,17.4075
Kathmandu Airport,366,2015,3,10,14,16.1725
Kathmandu Airport,366,2015,3,10,15,13.8325
Kathmandu Airport,366,2015,3,10,16,12.595
Kathmandu Airport,366,2015,3,10,17,11.6175
Kathmandu Airport,366,2015,3,10,18,10.6625
Kathmandu Airport,366,2015,3,10,19,9.7375
Kathmandu Airport,366,2015,3,10,20,9.53
Kathmandu Airport,366,2015,3,10,21,8.78
Kathmandu Airport,366,2015,3,10,22,8.31
Kathmandu Airport,366,2015,3,10,23,7.52
Kathmandu Airport,366,2015,3,11,0,7.375
Kathmandu Airport,366,2015,3,11,1,7.395
Kathmandu Airport,366,2015,3,11,2,10.465
Kathmandu Airport,366,2015,3,11,3,13.805
Kathmandu Airport,366,2015,3,12,13,17.6025
Kathmandu Airport,366,2015,3,12,14,16.6725
Kathmandu Airport,366,2015,3,12,15,15.8225
Kathmandu Airport,366,2015,3,12,16,14.605
Kathmandu Airport,366,2015,3,12,17,13.515
Kathmandu Airport,366,2015,3,12,18,13.0625
Kathmandu Airport,366,2015,3,12,19,12.3875
Kathmandu Airport,366,2015,3,12,20,11.9625
Kathmandu Airport,366,2015,3,12,21,11.045
Kathmandu Airport,366,2015,3,12,22,10.92
Kathmandu Airport,366,2015,3,12,23,10.4875
Kathmandu Airport,366,2015,3,13,0,10.085
Kathmandu Airport,366,2015,3,13,1,11.21
Kathmandu Airport,366,2015,3,13,2,13.6275
Kathmandu Airport,366,2015,3,13,3,15.5775
Kathmandu Airport,366,2015,3,13,4,18.585
Kathmandu Airport,366,2015,3,13,5,21.525
Kathmandu Airport,366,2015,3,13,6,24.445
Kathmandu Airport,366,2015,3,13,7,25.9175
Kathmandu Airport,366,2015,3,13,8,25.9975
Kathmandu Airport,366,2015,3,13,9,25.79
Kathmandu Airport,366,2015,3,13,10,23.9875
Kathmandu Airport,366,2015,3,13,11,22.76
Kathmandu Airport,366,2015,3,13,12,20.32
Kathmandu Airport,366,2015,3,13,13,18.535
Kathmandu Airport,366,2015,3,13,14,17.495
Kathmandu Airport,366,2015,3,13,15,16.5825
Kathmandu Airport,366,2015,3,13,16,15.9575
Kathmandu Airport,366,2015,3,13,17,14.765
Kathmandu Airport,366,2015,3,13,18,14.1425
Kathmandu Airport,366,2015,3,13,19,13.6675
Kathmandu Airport,366,2015,3,13,20,13.415
Kathmandu Airport,366,2015,3,13,21,13.0575
Kathmandu Airport,366,2015,3,13,22,13.5025
Kathmandu Airport,366,2015,3,13,23,12.8925
Kathmandu Airport,366,2015,3,14,0,12.4375
Kathmandu Airport,366,2015,3,14,1,13.2825
Kathmandu Airport,366,2015,3,14,2,15.425
Kathmandu Airport,366,2015,3,14,3,19.0025
Kathmandu Airport,366,2015,3,14,4,21.2125
Kathmandu Airport,366,2015,3,14,5,23.68
Kathmandu Airport,366,2015,3,14,6,24.96
Kathmandu Airport,366,2015,3,14,7,24.5625
Kathmandu Airport,366,2015,3,14,8,24.07
Kathmandu Airport,366,2015,3,14,9,22.755
Kathmandu Airport,366,2015,3,14,10,21.72
Kathmandu Airport,366,2015,3,14,11,20.415
Kathmandu Airport,366,2015,3,14,12,18.6875
Kathmandu Airport,366,2015,3,14,13,17.8325
